0,-1.99E-07,,,,
-0.01,-1.49E-05,,,,
-0.02,-2.70E-05,,,,
-0.03,-3.77E-05,,,,
-0.04,-4.72E-05,,,,
-0.05,-5.57E-05,,,,
-0.06,-6.35E-05,,,,
-0.07,-7.04E-05,,,,
-0.08,-7.68E-05,,,,
-0.09,-8.25E-05,,,,
-0.1,-8.77E-05,,,,
-0.11,-9.24E-05,,,,
-0.12,-9.68E-05,,,,
-0.13,-0.0001008,,,,
-0.14,-0.000104492,,,,
-0.15,-0.000108075,,,,
-0.16,-0.000111319,,,,
-0.17,-0.000114449,,,,
-0.18,-0.00011747,,,,
-0.19,-0.00012025,,,,
-0.2,-0.00012303,,,,
-0.21,-0.00012564,,,,
-0.22,-0.00012818,,,,
-0.23,-0.00013063,,,,
-0.24,-0.00013307,,,,
-0.25,-0.00013533,,,,
-0.26,-0.00013762,,,,
-0.27,-0.00013988,,,,
-0.28,-0.00014205,,,,
-0.29,-0.00014423,,,,
-0.3,-0.00014627,,,,
-0.31,-0.00014838,,,,
-0.32,-0.00015048,,,,
-0.33,-0.00015248,,,,
-0.34,-0.00015452,,,,
-0.35,-0.00015649,,,,
-0.36,-0.00015857,,,,
-0.37,-0.00016056,,,,
-0.38,-0.00016246,,,,
-0.39,-0.00016446,,,,
-0.4,-0.00016639,,,,
-0.41,-0.00016831,,,,
-0.42,-0.00017025,,,,
-0.43,-0.0001722,,,,
-0.44,-0.00017402,,,,
-0.45,-0.00017604,,,,
-0.46,-0.00017781,,,,
-0.47,-0.00017975,,,,
-0.48,-0.00018161,,,,
-0.49,-0.00018345,,,,
-0.5,-0.00018535,,,,
-0.51,-0.00018721,,,,
-0.52,-0.00018912,,,,
-0.53,-0.00019091,,,,
-0.54,-0.00019288,,,,
-0.55,-0.00019479,,,,
-0.56,-0.00019661,,,,
-0.57,-0.00019844,,,,
-0.58,-0.00020033,,,,
-0.59,-0.00020222,,,,
-0.6,-0.00020416,,,,
-0.61,-0.00020583,,,,
-0.62,-0.00020773,,,,
-0.63,-0.00020972,,,,
-0.64,-0.00021148,,,,
-0.65,-0.00021346,,,,
-0.66,-0.00021527,,,,
-0.67,-0.00021698,,,,
-0.68,-0.00021894,,,,
-0.69,-0.00022076,,,,
-0.7,-0.00022261,,,,
-0.71,-0.00022444,,,,
-0.72,-0.00022627,,,,
-0.73,-0.00022825,,,,
-0.74,-0.0002301,,,,
-0.75,-0.00023203,,,,
-0.76,-0.00023382,,,,
-0.77,-0.00023559,,,,
-0.78,-0.00023755,,,,
-0.79,-0.00023945,,,,
-0.8,-0.00024135,,,,
-0.81,-0.00024321,,,,
-0.82,-0.00024504,,,,
-0.83,-0.00024697,,,,
-0.84,-0.0002488,,,,
-0.85,-0.00025079,,,,
-0.86,-0.00025257,,,,
-0.87,-0.00025458,,,,
-0.88,-0.00025649,,,,
-0.89,-0.00025823,,,,
-0.9,-0.00026022,,,,
-0.91,-0.00026212,,,,
-0.92,-0.00026404,,,,
-0.93,-0.00026599,,,,
-0.94,-0.00026782,,,,
-0.95,-0.00026982,,,,
-0.96,-0.00027177,,,,
-0.97,-0.00027366,,,,
-0.98,-0.00027561,,,,
-0.99,-0.00027762,,,,
-1,-0.00027948,,,,
-1.01,-0.00028146,,,,
-1.02,-0.00028344,,,,
-1.03,-0.00028538,,,,
-1.04,-0.00028738,,,,
-1.05,-0.00028928,,,,
-1.06,-0.00029126,,,,
-1.07,-0.00029329,,,,
-1.08,-0.00029526,,,,
-1.09,-0.00029719,,,,
-1.1,-0.00029924,,,,
-1.11,-0.00030118,,,,
-1.12,-0.00030323,,,,
-1.13,-0.00030516,,,,
-1.14,-0.00030715,,,,
-1.15,-0.0003093,,,,
-1.16,-0.00031121,,,,
-1.17,-0.0003133,,,,
-1.18,-0.00031517,,,,
-1.19,-0.0003172,,,,
-1.2,-0.00031927,,,,
-1.21,-0.00032138,,,,
-1.22,-0.00032323,,,,
-1.23,-0.00032542,,,,
-1.24,-0.00032733,,,,
-1.25,-0.0003295,,,,
-1.26,-0.00033142,,,,
-1.27,-0.00033348,,,,
-1.28,-0.00033549,,,,
-1.29,-0.00033746,,,,
-1.3,-0.00033958,,,,
-1.31,-0.00034172,,,,
-1.32,-0.00034364,,,,
-1.33,-0.00034573,,,,
-1.34,-0.00034776,,,,
-1.35,-0.00034974,,,,
-1.36,-0.00035188,,,,
-1.37,-0.0003539,,,,
-1.38,-0.00035615,,,,
-1.39,-0.00035798,,,,
-1.4,-0.00036011,,,,
-1.41,-0.00036222,,,,
-1.42,-0.00036426,,,,
-1.43,-0.00036638,,,,
-1.44,-0.00036833,,,,
-1.45,-0.0003707,,,,
-1.46,-0.00037258,,,,
-1.47,-0.00037478,,,,
-1.48,-0.0003768,,,,
-1.49,-0.00037896,,,,
-1.5,-0.00038097,,,,
-1.51,-0.00038321,,,,
-1.52,-0.00038521,,,,
-1.53,-0.00038757,,,,
-1.54,-0.0003896,,,,
-1.55,-0.00039181,,,,
-1.56,-0.00039379,,,,
-1.57,-0.00039598,,,,
-1.58,-0.00039819,,,,
-1.59,-0.00040037,,,,
-1.6,-0.00040253,,,,
-1.61,-0.00040463,,,,
-1.62,-0.00040674,,,,
-1.63,-0.00040895,,,,
-1.64,-0.00041108,,,,
-1.65,-0.00041331,,,,
-1.66,-0.00041546,,,,
-1.67,-0.0004176,,,,
-1.68,-0.00041979,,,,
-1.69,-0.00042204,,,,
-1.7,-0.0004241,,,,
-1.71,-0.00042635,,,,
-1.72,-0.00042855,,,,
-1.73,-0.00043075,,,,
-1.74,-0.00043302,,,,
-1.75,-0.00043505,,,,
-1.76,-0.00043728,,,,
-1.77,-0.00043958,,,,
-1.78,-0.00044183,,,,
-1.79,-0.00044412,,,,
-1.8,-0.00044616,,,,
